id,Product_name,Rating,maincateg,platform,price1,Price,Discount,norating1,noreviews1,star_5f,star_4f,star_3f,star_2f,star_1f,fulfilled1,EffectivePrice
19341,"Smart Casuals Canvas Shoes Combo pack of 2 Sneakers For Men  (Blue, Black, Grey)",4.0,,Flipkart,379,998,62.02,7277,,,,,438,714,1,379.040390625
18148,Women Maroon Heels Sandal,4.0,Women,Flipkart,397,999,60.26,29,2,15,7,3,1,3,0,397.00261718750005
3892,"punjabi jutti , nagra , nagra shoes , kurta shoes , shoes for kurta pajamas , juti , jalsa , mojari Jutis For Men  (Off White)",4.3,Men,Flipkart,549,599,8.35,55,11,33,12,4,4,2,0,548.98349609375
13300,Jutis For Men  (White),4.2,Men,Flipkart,448,599,25.21,6,0,4,0,1,1,0,0,447.99210937500004
14421,"COURTKING2 Badminton Shoes For Men  (Red, Black)",4.3,Men,Flipkart,1253,1790,30.0,18076,2488,10096,5178,1619,449,734,1,1253.0
14392,Flip Flops,3.4,Men,Flipkart,236,999,76.38,207,25,89,23,26,19,50,0,235.96382812499996
20897,"Women SL-124 Navy Blue Pink Running Shoes For Women  (Navy, Pink)",4.3,Women,Flipkart,835,999,16.42,17117,2296,9662,5025,1421,366,643,1,834.96419921875
14373,Jutis For Men  (White),4.0,Men,Flipkart,299,599,50.08,294,39,161,46,39,17,31,0,299.02078125
1939,Ethics Perfect Stylish Black Sneaker Shoes for Women,3.4,Women,Amazon,310,310,0.0,492,236,21,7,15,22,35,0,310.0
12059,OMEGA Running Shoes For Men  (Red),4.0,Men,Flipkart,474,999,52.55,131,17,72,25,12,11,11,1,474.0255078125
2463,Women SFL-503 Black Red Flip Flops,4.1,Women,Flipkart,209,279,25.09,9356,1210,4863,2421,1146,420,506,1,208.9989013671875
4134,"Running Shoes For Men  (White, Blue)",4.0,Men,Flipkart,522,999,47.75,53098,6453,28697,9975,6693,2823,4910,0,521.9775
20291,Rex Boots For Men  (Brown),4.0,Men,Flipkart,719,1999,64.03,858,151,425,184,125,43,81,1,719.0403125
4499,Smile Slides/Flip Flop for girls Slides,4.0,Women,Flipkart,305,799,61.83,533,82,274,122,61,26,50,1,304.97828125
12555,Mojaris For Men Casuals For Men  (Black),4.2,Men,Flipkart,380,999,61.96,206,41,130,35,16,11,14,0,380.01960937499996
7095,Women's Red Bellies Jutis For Women  (Red),4.1,Women,Flipkart,492,599,17.86,328,44,176,69,49,10,24,0,492.01859375
20053,"Women's/Ladies/Female/Girls Lightweight Comfortable, Casualwear Black High Ankle Length Lace-Up Boots Boots For Women Boots For Women  (Black)",4.4,Women,Flipkart,525,999,47.45,5,0,3,1,1,0,0,0,524.9744921875
11482,Colourblocked Trending Multicolor Ultralight canvas Sport/ Training Lace-up Morning / Evening walk Dating Running Shoes For Men  (Multicolor),3.9,Men,Flipkart,426,1399,69.55,3569,611,1954,567,386,205,457,1,425.99546875
7057,Women Off White Flats Sandal,4.0,Women,Flipkart,298,999,70.17,577,60,316,117,55,36,55,1,298.00171875
1933,Combo pack of 2 shoes for men Casuals For Men  (Multicolor),3.9,Men,Flipkart,698,998,30.06,653,91,310,133,93,46,71,1,698.0012109375
6504,By Bata Textured Leather Formal Slip On For Men  (Brown),3.9,Men,Flipkart,2398,3499,31.47,57,7,29,14,3,2,9,1,2397.8646875
19288,ASTRORIDE STRIKE Running Shoes For Women  (Grey),4.1,Women,Flipkart,2176,5499,60.43,35,4,23,5,1,1,5,1,2175.954375
15189,Women Multicolor Sports Sandal,4.2,Women,Flipkart,599,699,14.31,184,33,101,44,21,10,8,0,598.973095703125
12921,STREET CLEAT-BRING IT BACK Canvas Shoes For Women  (Pink),3.0,Women,Flipkart,2250,4499,49.99,7,2,2,0,2,2,1,1,2249.94984375
13725,Women Multicolor Flats Sandal,4.0,Women,Flipkart,255,499,48.9,2970,312,1419,690,436,177,247,1,254.988984375
16150,Women Yellow Bellies Sandal,4.4,Women,Flipkart,345,599,42.4,35,6,25,4,3,2,1,0,345.023984375
14803,Synthetic Leather Casual Partywear High Heels Stylish Boots Sneakers Casual Shoes For Womens And Girls Boots For Women  (Pink),4.2,Women,Flipkart,491,999,50.85,1364,228,859,230,122,56,96,1,491.008515625
16829,WMNS CITY TRAINER Training & Gym Shoes For Women  (White),4.1,Women,Flipkart,2997,4995,40.0,175,17,99,43,11,4,18,1,2997.0
14220,Slides,4.5,Men,Flipkart,1499,2999,50.02,79,9,59,12,3,1,4,1,1498.90015625
4659,Running Shoes For Men  (Black),3.7,Men,Flipkart,349,1299,73.13,9883,1151,4656,1428,1308,742,1749,1,349.04132812499995
10038,Casuals For Men  (White),4.1,Men,Flipkart,449,499,10.02,763,107,453,132,62,35,81,1,449.0001953125
9573,Running Shoes For Men  (Grey),4.1,Men,Flipkart,608,1499,59.44,50,10,25,15,4,1,5,0,607.994453125
7463,Lux Runner Lp Walking Shoes For Men  (Black),4.3,Men,Flipkart,1260,2999,57.99,2670,348,1584,697,219,61,109,1,1259.87984375
2408,Ketava Duo 4 IDP Flip Flops,4.3,Men,Flipkart,999,1499,33.36,307,33,186,71,28,7,15,0,998.93359375
11400,Perfect Stylish Casual Shoes For Girls & Women's Casuals Sneakers For Women  (Pink),4.2,Women,Flipkart,380,999,61.96,3717,562,2158,730,380,159,290,1,380.01960937499996
10310,Women Black Wedges Sandal,3.8,Women,Flipkart,198,499,60.32,3640,374,1652,802,524,267,395,0,198.00320312500003
2458,Jutis For Men  (Black),3.7,Men,Flipkart,308,749,58.88,198,13,103,25,16,19,35,0,307.9887890625
18640,Women Multicolor Heels Sandal,3.6,Women,Flipkart,200,999,79.98,1656,229,738,227,244,141,300,1,199.999765625
14325,Jutis For Women  (Blue),4.0,Women,Flipkart,182,599,69.62,250,33,143,39,27,12,29,0,181.97617187499998
3238,Women Black Wedges Sandal,3.8,Women,Flipkart,395,599,34.06,873,148,413,185,103,64,108,0,394.9805859375
16146,Running Shoes For Men Running Shoes For Men  (Green),3.8,Men,Flipkart,499,1299,61.59,13332,1590,6512,2486,1832,820,1682,1,498.94585937500005
19599,Women Gold Wedges Sandal,4.1,Women,Flipkart,569,999,43.04,563,77,307,115,68,26,47,1,569.030390625
13438,"Men Olive, Black Sandal",4.1,Men,Flipkart,737,899,18.02,36123,5028,18688,9898,3707,1272,2558,1,737.0001953125
3318,Women Beige Wedges Sandal,3.9,Women,Flipkart,425,499,14.83,476,73,245,86,66,30,49,0,424.99830078125
4999,"Smily-31 Black Pink Running Shoes,Casual Shoes,Canvas Shoes,Loafers,Sneakers,Training Shoes,Sports Shoes, Slip On Sneakers For Women  (Black)",3.9,Women,Flipkart,399,499,20.04,1831,292,825,450,299,96,161,1,399.000390625
7931,Women Silver Heels Sandal,4.0,Women,Flipkart,469,499,6.01,127,29,61,28,21,5,12,0,469.01009765625
4871,Sneakers For Men  (Red),4.1,Men,Flipkart,289,499,42.08,118,22,68,23,12,4,11,0,289.02078125
20169,"Latest Stylish & Lightweight-Silicon Rubber Flip Flop for Women & Girls | Sweat Resistant , Non Slip and Water-Proof Slides - Indoor and Outdoor Casual wear Slippers Slides",4.0,Women,Flipkart,299,499,40.08,1766,231,888,379,221,105,173,1,299.00078125
1337,Women Off White Wedges Sandal,4.0,Women,Flipkart,448,999,55.16,312,42,149,74,41,14,31,1,447.95160156249995
2646,ICEBULL LEATHER 100% GENUINE LEATHER POLICE SHOES FOR GIRLS OR WOMEN (JEFL02) Oxford For Women  (Brown),4.3,Women,Flipkart,1399,3999,65.02,23,4,11,9,3,0,0,0,1398.8503125000002
15483,Extra Soft Running Shoes For Women  (Black),4.1,Women,Flipkart,649,999,35.04,104,17,55,23,13,5,8,1,648.950390625
12657,Derby For Men  (Black),3.9,Men,Flipkart,479,999,52.05,380,52,173,92,52,23,40,0,479.0205078125
15797,Women Beige Bellies Sandal,4.0,Women,Flipkart,398,699,43.06,183,23,89,42,29,10,13,1,398.0105859375
9240,Women Beige Wedges Sandal,3.7,Women,Flipkart,964,2195,56.08,192,30,84,46,17,16,29,1,964.043984375
16532,Women Brown Flats Sandal,4.0,Women,Flipkart,349,655,46.72,12175,1877,6420,2513,1470,729,1043,0,348.983984375
11260,Bellies For Women  (Black),3.9,Women,Flipkart,288,499,42.28,895,111,491,126,100,66,112,1,288.0228125
19513,Comfortable Men's Canvas Black Boxer Shoes Walking Casual Sport Running Canvas Sneaker Shoes for Men/Boy High Tops For Men  (Black),4.0,Men,Flipkart,279,599,53.42,1307,144,761,173,114,72,187,0,279.01421875
1762,Running Shoes For Men  (Yellow),4.0,Men,Flipkart,424,1299,67.36,693,92,401,97,65,46,84,0,423.99359374999995
4900,"sports shoes for men | Latest Stylish Casual sneakers for men | Lace up lightweight shoes for running, walking, gym, trekking, hiking & party Running Shoes For Men<U+FFFD> Running Shoes For Men  (Yellow)",4.1,Men,Flipkart,389,999,61.06,30678,3748,17609,5204,3257,1715,2893,1,389.01058593749997
15671,Men Synthetic Leather Office Brown Formal Shoes For Men  (Brown),3.6,Men,Flipkart,499,999,50.05,1173,156,466,243,202,92,170,1,499.0005078125
19582,Slides,4.1,Men,Flipkart,1596,1995,20.0,155,17,91,28,16,7,13,0,1596.0
3571,Mojaris For Women  (White),4.8,Women,Flipkart,399,699,42.92,5,1,4,1,0,0,0,0,398.98921875
14527,"Running Shoes Running Shoes For Men  (Black, White)",3.9,,Flipkart,337,999,66.27,,,35,12,8,5,8,0,336.96273437499997
1661,Men Formal Black Shoe Slip On For Men  (Black),3.8,Men,Flipkart,459,999,54.05,2136,314,1040,359,300,141,296,1,459.0405078125
5994,"RUFF-TUFF LEATHER Outdoors For Men  (Tan, Brown)",3.7,Men,Flipkart,949,2899,67.26,982,155,452,179,136,57,158,0,949.1324999999999
10254,Mellow IDP Slippers,4.3,Men,Flipkart,1047,1499,30.15,222,19,141,40,24,7,10,1,1047.0515234375
3682,Rajasthani Jaipuri Work Ethnic Womens Girls Ladies shoe Jutis For Women  (Orange),4.1,Women,Flipkart,199,799,75.09,7,0,5,0,1,0,1,0,199.03093750000005
12574,"Women Casual Sneaker Combo Pack Sneakers For Women  (Pink, Green)",4.2,Women,Flipkart,599,1998,70.02,211,39,121,43,23,9,15,0,599.00046875
5956,"GENESISRUNNERLP Running Shoes For Women  (Grey, Pink)",4.5,Women,Flipkart,1462,3499,58.22,198,19,132,49,11,4,2,1,1461.8821875
17008,"Jutis For Women  (Blue, Gold)",3.8,Women,Flipkart,179,599,70.12,54,4,31,2,7,4,8,0,178.98117187499997
9868,Men Black Casual Sandal,4.0,Men,Flipkart,499,999,50.05,945,108,502,161,126,46,110,1,499.0005078125
8014,Casuals For Men  (Multicolor),4.0,,Flipkart,664,1494,55.56,,,,,47,21,40,1,663.93359375
17007,Casuals For Men  (White),3.7,Men,Flipkart,534,999,46.55,108,12,56,13,14,4,21,0,533.9655078124999
9782,Women Tan Wedges Sandal,3.7,Women,Flipkart,499,550,9.27,241,40,92,67,32,22,28,1,499.0149951171875
1308,Highland Lace Up For Men  (Brown),3.9,Men,Flipkart,949,2849,66.69,1186,152,597,241,144,70,134,1,949.0018749999999
12775,COURTKING2 Badminton Shoes For Men  (White),4.3,Men,Flipkart,1253,1790,30.0,18069,2487,10091,5177,1619,449,733,1,1253.0
5313,Women Black Sports Sandal,4.1,Women,Flipkart,249,499,50.1,37,9,22,6,2,5,2,0,249.001015625
4590,"818 Boot Shoes For girls, Womens wear Boots For Women  (Black)",3.3,Women,Flipkart,629,999,37.04,12,0,4,1,4,0,3,0,628.9703906249999
18572,Women Blue Flats Sandal,3.8,Women,Flipkart,159,499,68.14,2331,315,1176,389,303,168,297,0,158.98140625000002
8449,STRIDE SLIP ON Walking Shoes For Men  (Grey),4.3,Men,Flipkart,1907,3599,47.01,180,22,111,35,19,3,12,1,1907.11015625
19717,"Women SL-124 Grey Pink Running Shoes For Women  (Pink, Grey)",4.3,Women,Flipkart,840,999,15.92,17117,2296,9662,5025,1421,366,643,1,839.95919921875
7443,Women Brown Wedges Sandal,4.1,Women,Flipkart,243,269,9.67,753,126,374,205,90,42,38,1,242.9877001953125
15732,Slides,4.0,Women,Flipkart,220,599,63.27,528,59,267,130,49,31,51,0,220.0126953125
20565,Women Blue Bellies Sandal,4.3,Women,Flipkart,363,999,63.66,45,8,26,11,6,0,2,0,363.0366015625
15104,"Women Maroon, Off White, Brown Sports Sandal",4.0,Women,Flipkart,521,1299,59.89,66,10,32,18,8,3,5,1,521.02890625
9326,"Women SL-126 Grey Pink Walking Shoes For Women  (Pink, Grey)",4.2,Women,Flipkart,802,954,15.93,3223,472,1738,875,324,107,179,1,802.02779296875
13723,Convex Pro IDP Running Shoes For Men  (Blue),4.2,Men,Flipkart,1599,3999,60.02,52,5,32,10,4,2,4,1,1598.8001562499999
5440,Jutis For Men  (Black),3.9,Men,Flipkart,333,999,66.67,26,1,11,5,7,2,1,0,332.96671875000004
10025,"Women Tan, Black Sports Sandal",3.6,Women,Flipkart,569,1299,56.2,12,3,4,3,3,0,2,1,568.961953125
9719,Women White Wedges Sandal,4.4,Women,Flipkart,425,499,14.83,670,154,442,113,63,14,38,0,424.99830078125
8995,Casual juties Jutis For Men  (White),3.5,Men,Flipkart,363,999,63.66,43,4,17,9,2,8,7,0,363.0366015625
3603,Lace Up For Men  (Brown),4.5,Men,Flipkart,2492,5095,51.09,10,3,8,1,0,0,1,0,2491.96453125
2549,GEL-EXALT 5 Running Shoes For Women  (Pink),4.2,Women,Flipkart,2805,6499,56.84,56,8,28,19,5,1,3,1,2804.9684375
19851,Girls Stylish Casual Sports Shoe Sneakers For Women  (White),4.0,Women,Flipkart,685,999,31.43,,,,55,,14,28,0,685.014296875
15849,Running Shoes For Women  (Black),3.9,Women,Flipkart,464,489,5.11,991,162,427,246,158,74,86,1,464.012099609375
1207,Zipper Boots For Women And Girls Boots For Women  (Black),4.0,Women,Flipkart,599,999,40.04,288,47,152,60,28,11,37,0,599.000390625
1693,Mesh Sports Running Shoes For Women  (Pink),4.2,Women,Flipkart,819,999,18.02,157,20,82,45,17,5,7,1,818.9801953125
5302,Boots For Women  (Black),4.1,Women,Flipkart,999,1699,41.2,51,5,25,10,13,1,2,0,999.011953125
16198,Premium Quality Mojaris For Men  (Black),4.8,Men,Flipkart,399,999,60.06,4,0,3,1,0,0,0,0,399.0005859375
20547,FIT YUI 2 Training & Gym Shoes For Women  (Black),4.0,Women,Flipkart,2080,5999,65.33,32,3,16,8,3,1,4,1,2079.853125
13039,Women Off White Flats Sandal,4.1,Women,Flipkart,349,699,50.07,1234,151,621,323,155,62,73,1,349.010703125
18816,Men Blue Flats Sandal,4.3,Men,Flipkart,1483,2799,47.02,63,4,30,27,2,2,2,1,1482.91015625
16839,Stylish Party Wear Loafers Shoe Casuals For Men  (Brown),3.7,,Flipkart,498,1299,61.66,,,,,228,129,302,0,498.036640625
2260,"Mocassin, Casuals, Party Wear Loafers For Men  (Black)",3.9,Men,Flipkart,474,999,52.55,12369,1617,5993,2742,1668,718,1248,1,474.0255078125
16901,"New Fashionable Waterproof Casual Shoes,Walking Shoes,Rubber Shoes,Lightweight Shoes Casuals For Women  (Pink)",4.0,,Flipkart,399,799,50.06,,,,254,,55,106,1,399.0205859375
1307,WILLY-2 Bellies For Women  (Red),3.3,Women,Flipkart,449,499,10.02,44,3,11,14,4,6,9,1,449.0001953125
5800,Wedges Flip Flops,3.9,Women,Flipkart,360,499,27.86,1252,166,636,232,156,76,152,0,359.97859374999996
2279,"Sega 9 NavyBlue Marathon Running Shoes For Men  (Navy, Blue)",4.1,Men,Flipkart,657,949,30.77,505,82,260,122,56,27,40,0,656.9926953125
9131,"Cosko Sports Shoes,Running Shoes,Walking Shoes,Training Shoes, Running Shoes For Men  (White, Blue)",4.1,Men,Flipkart,640,999,35.94,122530,17777,64987,26517,14984,6121,9921,1,639.9594140625
10616,The Rock Slip On For Men  (Beige),3.8,Men,Flipkart,640,1999,67.98,6869,914,2894,1571,1102,485,817,1,640.0796875000001
16451,"Pack of 2 Casuasl Shoes (Loafers and Moccasins) Canvas Shoes For Men  (Maroon, Blue)",3.8,Men,Flipkart,389,998,61.02,4655,678,2231,824,698,345,557,1,389.020390625
15518,ARYA - DIFFERENT EDGE Bellies For Women  (Pink),4.2,Women,Flipkart,2794,4299,35.01,166,24,95,38,12,7,15,1,2793.92015625
6206,Boots For Women  (Grey),3.8,Women,Flipkart,971,3599,73.02,75,7,37,12,10,4,12,1,971.0103125
14091,Women Multicolor Sports Sandal,4.1,Women,Flipkart,444,549,19.13,62,11,34,10,11,4,3,0,443.97630859375
17435,Combo Pack of 4 Affordable Range of Stylish Casual Comfortable Sports Shoes Running Shoes For Men Running Shoes For Men  (Multicolor),3.7,Men,Flipkart,698,1996,65.03,102,13,45,23,13,3,18,1,698.00125
4034,Running Shoes For Men  (Red),4.2,Men,Flipkart,664,2395,72.28,30,6,18,7,0,3,2,0,663.8940625
9035,Walking Shoes For Women  (White),4.2,Women,Flipkart,664,999,33.53,873,156,508,174,87,37,63,1,664.0353124999999
10094,Mojaris/Jutti For men Mojaris For Men  (Brown),3.9,Men,Flipkart,270,699,61.37,375,44,192,61,55,28,39,0,270.0237109375
1637,4401 Trendy Formal Slip On For Men  (Black),4.1,Men,Flipkart,473,499,5.21,1803,237,971,351,237,95,149,1,473.002099609375
12670,Leather Casual Stylish Look Boots Shoes Boots For Women  (Brown),4.3,Women,Flipkart,395,999,60.46,2484,394,1539,460,248,73,164,1,395.004609375
17421,Stamp IDP Flip Flops,4.3,Men,Flipkart,1047,1499,30.15,458,46,285,101,40,10,22,1,1047.0515234375
3106,"Oxygen Running Shoes For Men  (Black, Red)",4.0,Men,Flipkart,499,999,50.05,104450,14214,55219,20234,13250,6074,9673,1,499.0005078125
9841,Latest Fashion Women's Formal Boots Cherry Casual Outdoor Heel Shoes For Girls Boots For Women  (Pink),4.4,Women,Flipkart,608,999,39.14,32,7,20,7,4,0,1,0,607.99140625
18051,Men's Juit & Mojari | Faux leather juti | Mojari for mens | Casual formal party wear shoes Jutis For Men  (Tan),4.0,Men,Flipkart,499,1199,58.38,257,26,136,47,30,17,27,0,499.02374999999995
3101,Men Yellow Sandal,4.1,Men,Flipkart,299,999,70.07,491,70,264,107,48,25,47,1,299.000703125
14935,"Women Off White, Tan, Brown, Burgundy Wedges Sandal",4.1,Women,Flipkart,499,1199,58.38,67,12,29,21,11,2,2,0,499.02374999999995
3204,Women Tan Bellies Sandal,4.0,Women,Flipkart,299,999,70.07,475,58,254,93,52,30,41,0,299.000703125
18272,Women White Wedges Sandal,3.9,Women,Flipkart,499,1299,61.59,370,67,181,77,50,20,42,0,498.94585937500005
5180,Boots For Men  (Khaki),4.1,Men,Flipkart,439,999,56.06,712,69,427,106,66,42,71,1,438.9605859375
14751,Men Multicolor Sandal,4.0,Men,Flipkart,499,998,50.0,334,42,181,62,39,17,35,1,499.0
12098,PUL-64 Slippers,4.1,Women,Flipkart,329,499,34.07,561,59,285,133,75,31,37,0,328.990703125
8032,Zod Runner NM Wns IDP Running Shoes For Women  (Black),4.5,Women,Flipkart,2329,3999,41.76,27,4,17,7,3,0,0,1,2329.01765625
10388,Juti For Men Jutis For Men  (Black),3.9,Men,Flipkart,429,999,57.06,95,9,55,10,12,5,13,0,428.9705859375
8739,Slippers,4.2,Women,Flipkart,494,899,45.05,5,2,3,0,2,0,0,0,494.0005078125
11973,"Jutis For Men  (Copper, Gold)",3.6,Men,Flipkart,331,499,33.67,31,2,10,10,5,1,5,0,330.98671875
20421,Women Multicolor Wedges Sandal,4.0,Women,Flipkart,599,1499,60.04,306,42,158,61,46,15,26,1,599.000390625
18258,Women Black Wedges Sandal,4.0,Women,Flipkart,455,533,14.63,607,128,308,128,80,23,68,0,455.022099609375
18881,CLAPTRAP AND WELCOME ADDA HF-06 BLACKSTAR CASUAL WOMEN FLIP-FLOPS AND Flip Flops,4.1,Women,Flipkart,379,699,45.78,914,113,503,171,118,50,72,0,378.9978125
12382,Boots For Women  (Blue),4.2,Women,Flipkart,599,999,40.04,10,0,6,2,1,0,1,1,599.000390625
1926,Lace Up For Women  (Tan),4.7,,Flipkart,599,999,40.04,,,,1,,0,0,0,599.000390625
17719,Tan Synthetic Leather Formal Shoes Lace Up For Men  (Tan),4.1,Men,Flipkart,348,999,65.17,2310,331,1287,441,285,119,178,0,347.95171875000005
2846,Jutis For Men  (Brown),3.5,Men,Flipkart,464,999,53.55,72,5,30,12,8,5,17,0,464.0355078125
3325,ORIFWSH(OR)-1077 Sneakers For Men  (Red),4.0,Men,Flipkart,203,499,59.32,16414,1701,9910,2033,1640,955,1876,1,202.99320312499998
13157,m13 Running Shoes For Men  (Black),3.8,Men,Flipkart,539,2999,82.03,66,10,27,16,11,4,8,0,538.9203124999999
19703,Women Beige Heels Sandal,3.9,Women,Flipkart,399,699,42.92,9184,1620,4266,2158,1312,497,951,0,398.98921875
82,BEURTA Sneakers For Women  (Purple),4.5,Women,Flipkart,1085,2191,50.12,398,56,356,107,38,5,5,1,1092.870859375
12370,Casual ethnic juties Jutis For Men  (White),3.8,Men,Flipkart,354,999,64.56,49,6,26,7,4,6,6,0,354.045625
16299,Women Multicolor shoes Ethnic Mule For Women  (Multicolor),4.0,Women,Flipkart,218,799,72.72,3,1,1,1,1,0,0,0,217.96718750000002
20489,Running Shoes For Men  (Blue),4.1,Men,Flipkart,590,1499,60.64,31080,4702,16396,7666,3642,1283,2093,1,590.00640625
13627,Slip On For Men  (Brown),4.0,Men,Flipkart,629,699,10.01,175,26,87,45,17,11,15,1,629.0300976562501
9256,Canvas Shoes For Men  (Black),3.6,Men,Flipkart,280,999,71.97,65,9,31,9,8,5,12,0,280.01968750000003
18911,"Latest Collection, Comfortable & Fashionable Bellies for Women's and Girl's Pack of 2 Bellies For Women  (Multicolor)",3.9,Women,Flipkart,449,999,55.06,283,42,124,69,49,17,24,0,448.9505859375
16228,Fashion and Stylish Designer shoes with Airmix sole Outdoor Soft Ultralight Lace-ups Shoe for Gyming/ Casual/Sneakers/walking/Sports/ loafers lace-ups Training & Gym Running Shoes For Men  (Multicolor),4.2,Men,Flipkart,599,1699,64.74,2027,397,1308,262,153,98,206,1,599.067421875
15793,GO RUN 600-QUALIFIED Running Shoes For Women  (Black),4.4,Women,Flipkart,2737,4999,45.25,303,26,201,61,24,9,8,1,2736.9525
4786,Men Grey Casual Sandal,4.2,Men,Flipkart,1249,2499,50.02,2526,328,1380,679,253,63,151,1,1249.00015625
11073,"Latest Collection, Comfortable & Fashionable Bellies for Women's/Girl's Ballet Flats/Ballerinas Bellies For Women  (Grey)",4.2,Women,Flipkart,507,999,49.25,54,16,29,14,6,2,3,0,506.9925
9645,Women Black Heels Sandal,4.4,Women,Flipkart,475,999,52.45,444,79,284,86,38,18,18,1,475.02449218749996
15370,Women Black Wedges Sandal,4.1,Women,Flipkart,290,799,63.7,543,76,302,110,68,20,48,0,290.0369921875
8245,Smash Badminton Shoes For Men  (Grey),4.2,Men,Flipkart,1333,1990,33.02,2240,295,1271,547,229,62,131,1,1332.901953125
19771,Women Off White Flats Sandal,3.8,Women,Flipkart,499,999,50.05,24,5,9,8,3,0,4,1,499.0005078125
9957,Women Purple Flats Sandal,4.0,Women,Flipkart,349,999,65.07,7139,859,3542,1587,937,439,633,1,348.950703125
4720,ALEXA Running Shoes For Women  (Black),4.3,Women,Flipkart,1499,1699,11.77,2076,342,1301,461,132,55,127,1,1499.0276953124999
13167,Women Black Heels Sandal,3.6,Women,Flipkart,474,849,44.17,24,3,13,2,2,1,6,0,473.99671875
9808,Rex Boots For Men  (Brown),4.0,,Flipkart,719,1999,64.03,,,,,125,43,81,1,719.0403125
